id,happiness
8178,4.186131544865025
8179,4.366682800348168
8180,3.486373046053158
8181,3.7911288690367773
8182,4.035308069041007
8183,3.7632686944117797
8184,3.851344993303828
8185,3.5397040266122146
8186,3.537207678266648
8187,4.1356362417470445
8188,3.8725532067077393
8189,4.070239531674669
8190,4.161099237276882
8191,3.813800932824583
8192,3.998218569028989
8193,4.042362695255551
8194,3.978863800930691
8195,4.5332443688156046
8196,3.4599959142998524
8197,3.9025333569415466
8198,4.134737020478358
8199,4.138446310438785
8200,4.866117809111687
8201,3.409458903355851
8202,4.095830535884799
8203,3.809027469255246
8204,4.068401811413614
8205,4.334806172899529
8206,3.7956725605089514
8207,3.8463909729293184
8208,4.0375548044926015
8209,4.085369156444025
8210,3.738369730462015
8211,3.813158884993483
8212,4.167269061971035
8213,4.377236265743836
8214,4.158536634150818
8215,3.662991404774816
8216,3.8570507135537926
8217,3.546166152889659
8218,3.8156999947071455
8219,3.6699176286834567
8220,4.109734804061085
8221,4.50495128074085
8222,3.624547127303917
8223,3.1677156245885314
8224,3.9295072644093936
8225,4.078950420164902
8226,3.9305656741154267
8227,4.360058014880927
8228,3.2787455855916847
8229,4.0427052450056316
8230,3.4453127648590516
8231,3.9870139669094935
8232,3.7849466353162486
8233,3.854499423208716
8234,3.7535532842311903
8235,3.6952469172298397
8236,2.9798767233510737
8237,3.3582684294210843
8238,3.9777464470805257
8239,3.6808061206790357
8240,3.098372532555278
8241,3.406739989315035
8242,3.906646421289983
8243,4.391727056819831
8244,4.060592213469414
8245,3.329282577186348
8246,3.990648966502267
8247,3.922090121026368
8248,3.969502018988955
8249,4.186411982391259
8250,3.860781375003722
8251,4.360418762668014
8252,4.453016059445048
8253,3.8067151300174804
8254,3.7737202028880206
8255,3.5974319588344383
8256,3.3372083792486946
8257,4.00840050263348
8258,3.1358170085669954
8259,4.300705894062174
8260,3.984538296476757
8261,4.338637018314526
8262,3.7600336002980046
8263,4.1698420703099055
8264,3.967446993849674
8265,4.180877197369175
8266,3.2124055237060056
8267,3.5892170735668203
8268,3.978260066081718
8269,3.2756031750097656
8270,3.75493085450044
8271,3.1044472816851267
8272,4.060798484443691
8273,3.5388544801044026
8274,3.754768232560851
8275,4.1232839173814675
8276,4.31617562807404
8277,3.9501874329495927
8278,3.6593924891586247
8279,4.227230736030945
8280,4.215364219732625
8281,4.191866419695674
8282,4.098289445048275
8283,4.102169041525573
8284,4.190230326351958
8285,3.8516960860710454
8286,2.2061896832283723
8287,4.391073850300812
8288,3.8451095079632047
8289,4.055580628495213
8290,4.178174458511598
8291,3.999886397957154
8292,4.031270888252312
8293,3.7596185172068126
8294,4.508141407102523
8295,3.1458319385218396
8296,4.152602449898651
8297,3.7094698724616606
8298,4.7749100936519655
8299,2.9035978622075387
8300,3.335220953676482
8301,3.9167191601679545
8302,4.250410762519075
8303,3.7789416175217436
8304,4.054296825028625
8305,4.01689833489215
8306,4.668450756044261
8307,4.0830362772736795
8308,4.306904794238624
8309,3.7863229561917726
8310,3.6468743620938615
8311,4.227212239124293
8312,4.268067499248945
8313,4.241217121997472
8314,3.1054157092138692
8315,4.17292880847032
8316,4.167167944503757
8317,3.891372183910408
8318,4.126702189714739
8319,3.3621298512904167
8320,3.9415089803680026
8321,4.370681484736564
8322,4.2579544988657405
8323,3.692472825225858
8324,3.7096760714670367
8325,4.097524933882595
8326,4.349626983927879
8327,3.7676613831702883
8328,4.082308101517171
8329,3.1329489184188026
8330,4.355887738856453
8331,4.319448934779493
8332,3.842068697167374
8333,3.543419842947845
8334,4.076358445054203
8335,3.5495315615783536
8336,4.020313212458468
8337,3.6215792476323245
8338,4.181668458205753
8339,3.8231381806456586
8340,3.487309708116623
8341,3.9312395516833
8342,4.054232164799986
8343,3.0390730344542534
8344,4.097740109412832
8345,3.9086614686945027
8346,3.211734864593817
8347,3.068178851154117
8348,3.8878860566953297
8349,4.119779691709108
8350,3.3717438949045406
8351,4.024419230367196
8352,3.4579701465062533
8353,3.3568354756056435
8354,4.149424426951735
8355,3.575558380723491
8356,4.167082906523183
8357,3.918672272123464
8358,3.896286140996981
8359,3.6613658477001767
8360,3.991525927394976
8361,3.95976393170536
8362,4.029966733910338
8363,3.568512182032889
8364,3.259100908805473
8365,3.7120956305733075
8366,3.794580279010013
8367,4.067534449108906
8368,4.0976395001430035
8369,3.430350680863667
8370,3.444495273494821
8371,4.1616323154423895
8372,3.7543359018376736
8373,2.330047502145789
8374,3.487607191029633
8375,4.225660955800412
8376,4.598370788056555
8377,4.069853242844079
8378,3.849302283129108
8379,4.194723736392187
8380,3.3334489936650926
8381,4.489514199944914
8382,3.890224289761351
8383,4.146875506289239
8384,3.4659979453495215
8385,4.011191868603443
8386,4.263933948503226
8387,4.042134154018723
8388,4.040834382105885
8389,3.4422204879166944
8390,4.084838614459147
8391,3.620517507132494
8392,3.6325222538485034
8393,4.164743301682388
8394,4.130671339521384
8395,4.019839546244359
8396,3.776891896834188
8397,3.906613606850137
8398,3.556923794765303
8399,4.240391615691144
8400,4.163794554852982
8401,4.673275925836219
8402,3.8765239264079
8403,4.433677696421213
8404,3.963541874359208
8405,4.447087907607762
8406,4.111147430018218
8407,3.770142913994355
8408,4.655466715666166
8409,4.082810305851281
8410,3.81183593480821
8411,4.105786811489193
8412,3.4587279988317565
8413,4.104257422155526
8414,4.112564500811538
8415,3.362288219427414
8416,3.988133853761919
8417,4.043191284456003
8418,4.565774314555086
8419,3.5167207015425586
8420,3.720683548421745
8421,4.090877291672093
8422,3.558657098953102
8423,4.215012238694189
8424,3.1503520735809296
8425,3.968665936083586
8426,4.091311271687195
8427,3.7308345080763594
8428,4.497306109608189
8429,3.88962251790421
8430,4.226416478591326
8431,4.097463131432505
8432,4.0956885638055
8433,3.9190288321661177
8434,4.023175332331291
8435,3.967086695365604
8436,3.492811411747823
8437,4.067376946418527
8438,3.955827418131978
8439,3.3686871403724514
8440,3.0639035636931324
8441,4.194420687287128
8442,3.996839845969158
8443,4.031061239369884
8444,3.995692060223392
8445,3.50484243618656
8446,3.9537223421649057
8447,3.583453003541912
8448,3.432849202597037
8449,3.769813631668926
8450,3.5340285957723285
8451,2.880540554610803
8452,3.2234433761425536
8453,4.209994755131702
8454,4.004759278204819
8455,3.624390002290737
8456,3.838662216850731
8457,3.794478564498766
8458,3.973293403336932
8459,4.370417052118159
8460,3.7062494419668606
8461,3.6250396268638148
8462,3.5957755832213567
8463,4.045970742350423
8464,3.7880103347621747
8465,3.683313821450684
8466,4.486863893021493
8467,2.783572912488077
8468,3.56800724021914
8469,4.195212870664386
8470,3.702278425654311
8471,3.982506720690036
8472,4.206481375566855
8473,4.005401166311255
8474,4.020820186122759
8475,3.910599315314221
8476,4.30259715109178
8477,4.288085691038779
8478,3.8867035628904176
8479,4.0806466754604465
8480,3.2700051819320333
8481,3.989338040253324
8482,3.4657693960662956
8483,3.578699438141102
8484,4.25217120250559
8485,3.9738435919278055
8486,4.7169383431941965
8487,4.155640442610191
8488,4.135993964389506
8489,4.4318538849317335
8490,4.186249324585031
8491,4.043652838433579
8492,4.194456572515777
8493,4.280961848633319
8494,3.6039398435121144
8495,4.0989477247745905
8496,4.599995671718563
8497,2.5928144508772673
8498,3.488444870239297
8499,4.144943226901542
8500,3.7287651550047394
8501,4.1309172050878855
8502,3.2498410155989927
8503,4.206910885988386
8504,3.4204391022015255
8505,2.8776572816026937
8506,4.15491005656673
8507,4.032760008610986
8508,3.406442178106358
8509,4.397656373664042
8510,3.9644711331171454
8511,3.880497090937231
8512,4.226654455095983
8513,3.884895185374727
8514,4.333743689555206
8515,3.5410821031983737
8516,3.37451917814485
8517,3.543833142949761
8518,2.8777012977617105
8519,4.153355515248882
8520,4.276325151881939
8521,3.9209530029728925
8522,3.008622258350666
8523,3.655109434597776
8524,3.6557346175235375
8525,3.8298698377645852
8526,4.557357617233262
8527,3.628505892432846
8528,3.4447955829143577
8529,3.7585108890226375
8530,4.2572248362930845
8531,4.2388035545200875
8532,3.8706477397339776
8533,3.968111693938782
8534,4.237622132996772
8535,4.13376667241827
8536,3.6123183796085656
8537,3.654467029903497
8538,3.8663221900429936
8539,4.093414171055877
8540,4.036433624296532
8541,3.948536107401814
8542,3.5685287494199436
8543,3.5378856265976277
8544,3.8783685972197666
8545,3.960945493682986
8546,3.9084546676487424
8547,3.852490560912784
8548,4.2206209475472365
8549,3.234959311908478
8550,3.9195297676397307
8551,4.076538210031981
8552,4.219956829953122
8553,4.393883714410428
8554,3.8319789917661495
8555,4.3413014895638975
8556,3.886433010279989
8557,3.9721788428558225
8558,3.4958193369798845
8559,3.9160005568935
8560,2.6133316676167726
8561,4.023428003025467
8562,4.297986057892938
8563,3.436320411377101
8564,4.07509131373516
8565,4.096834342270071
8566,4.17562513277283
8567,4.324085756168576
8568,3.478414175450368
8569,2.4360506877087444
8570,4.059282597600999
8571,4.127466713441897
8572,2.979797806587501
8573,2.0227806432006443
8574,3.7544421939933272
8575,3.9413361337188797
8576,3.6899419166505645
8577,3.8979376847773985
8578,3.8771112619863053
8579,4.066219530164305
8580,4.487684571360384
8581,4.205097074341624
8582,3.7728642908091796
8583,4.283968982992172
8584,3.881934750736401
8585,4.034603978431749
8586,4.199209272213963
8587,3.771743782193694
8588,4.6436342556669565
8589,4.38578834991167
8590,3.9825225282922765
8591,4.158153645855628
8592,4.026638771176724
8593,3.846574923187872
8594,3.81154972531179
8595,3.0602476172830424
8596,4.200496837467767
8597,3.8346078125435095
8598,3.853231252006046
8599,3.645119482674881
8600,3.8553840349204793
8601,2.954751960147071
8602,2.880714470812444
8603,3.62706915668997
8604,3.707893558991739
8605,3.336779797641553
8606,3.8987757348497074
8607,3.9138014512139
8608,3.691737728332452
8609,4.319533497661651
8610,3.189686762585635
8611,4.4429403121436355
8612,3.6356858202738906
8613,3.7971266686000065
8614,3.7920003279169463
8615,4.486022691727749
8616,4.37327298580437
8617,3.9230253288462276
8618,3.676949586026048
8619,4.274645180995182
8620,4.120310947014451
8621,2.5242203239238097
8622,4.197929879283973
8623,4.706274057968415
8624,3.3643201430020597
8625,2.7075671088902538
8626,4.125356716861099
8627,4.167034361403959
8628,4.003391544885943
8629,4.052585765096796
8630,4.209059392722025
8631,3.9139947333694285
8632,2.973654835087681
8633,3.7133512513303977
8634,3.7071065526247757
8635,3.4226804565896765
8636,3.486715791390257
8637,3.6999565647625663
8638,4.103024065469556
8639,3.171129067012276
8640,3.232277650611381
8641,4.28464807214722
8642,2.432636291143801
8643,3.5050551358551254
8644,4.22760164724977
8645,3.7047430757322797
8646,3.6948797985453745
8647,3.7087389856810518
8648,4.1164291273550555
8649,4.326052877050979
8650,3.3458248649491775
8651,4.168866818665688
8652,2.911560139023542
8653,3.889274663774175
8654,4.25816478117627
8655,3.5183349963568276
8656,3.89144683813733
8657,4.317463606099847
8658,2.926105773085195
8659,3.120072068865128
8660,4.0763406312332195
8661,4.072480066966377
8662,4.2454913905433775
8663,4.589780747102211
8664,3.363537068096855
8665,4.052642040529426
8666,3.9914153217610093
8667,4.29164455504059
8668,4.042636021459161
8669,3.779224555931061
8670,3.9172305293780547
8671,3.6374458516034984
8672,4.086836257374379
8673,2.6779551946898974
8674,4.403110829256535
8675,3.4092580296733748
8676,4.25938444873173
8677,3.7935491119520166
8678,3.882706949631818
8679,3.940801250119197
8680,3.1306438822345974
8681,3.654873822085681
8682,4.045267534169088
8683,3.954020812302908
8684,4.168261078689691
8685,3.85206309774617
8686,4.061656921933484
8687,4.259088792401946
8688,4.239605129045185
8689,4.0464061622172345
8690,4.126931811957541
8691,4.103831908885699
8692,4.056206250303604
8693,3.9261036499662936
8694,3.0304929202757216
8695,3.9682235318224546
8696,4.0259597607871
8697,4.090241955505722
8698,3.9818569522350624
8699,3.6975624199837522
8700,4.362955072075523
8701,4.266883286696058
8702,3.9495672341164454
8703,4.093743887912066
8704,3.846465248578255
8705,3.5986168327433883
8706,3.4092938817573626
8707,4.0322311739179515
8708,4.217516865841794
8709,3.4182869209710454
8710,4.061825988159214
8711,3.596935023704107
8712,4.179341080846769
8713,4.358844533784051
8714,3.6227708490145627
8715,4.65995827442712
8716,3.915996700344705
8717,4.246842937941211
8718,3.557477277170284
8719,4.123125619669268
8720,3.794026667291321
8721,3.7516537773236447
8722,3.9582314239873693
8723,3.3393085440550814
8724,4.227372452249047
8725,3.170116745089486
8726,3.842239062233523
8727,3.838529136325844
8728,3.713545831811506
8729,4.199126137264831
8730,3.2240577114985105
8731,4.032536671453944
8732,3.907930558841303
8733,4.028788066043674
8734,3.7367694496564603
8735,4.00643557506402
8736,3.4403421942087262
8737,4.251343355067353
8738,4.073130655328668
8739,4.197372519328363
8740,3.72638348544424
8741,3.872250915807219
8742,3.856999548466044
8743,3.9901038097884522
8744,3.472984286919003
8745,3.9152652933997287
8746,4.098342557689701
8747,4.005710207946671
8748,4.778704644199491
8749,4.161932142093442
8750,4.1893916286857005
8751,4.184361365805669
8752,3.2519775099355273
8753,4.184796793164897
8754,3.582403615722233
8755,4.127125611198604
8756,2.7482119596904417
8757,4.240078875194427
8758,3.992022493303908
8759,4.254843013307588
8760,3.621970122305959
8761,3.8312963224197585
8762,2.4693132836891754
8763,3.8635388600320124
8764,3.803884696212593
8765,3.8009810823098626
8766,4.339984514246512
8767,3.9050719803090455
8768,4.006571527469256
8769,3.9484337204868254
8770,3.9854824354082674
8771,4.622211480375825
8772,3.95034448243732
8773,4.242711937912523
8774,3.977094876553796
8775,3.75775882432737
8776,4.054898929627765
8777,4.245928374314868
8778,3.5324855651494977
8779,3.2785638849645338
8780,3.6646944036900564
8781,3.053278062234531
8782,4.388705415532886
8783,4.486357517366746
8784,4.095837654925055
8785,4.247243874379952
8786,3.98452187685256
8787,3.3085321637559915
8788,3.8469410184249795
8789,3.801190668904798
8790,3.8833770831449805
8791,2.8500656125303045
8792,3.6660268219248677
8793,4.104409835999385
8794,4.274391547417941
8795,4.245884016032652
8796,4.5242457929214295
8797,3.1676620672119356
8798,4.031389977011313
8799,4.200929856328096
8800,3.761745088928524
8801,3.801398411475397
8802,3.002327508040201
8803,3.9980201354278617
8804,3.8326449536277454
8805,3.6158363707355825
8806,3.813802524912351
8807,4.002120525157265
8808,4.617789989693352
8809,3.921490019540936
8810,4.379422829989006
8811,2.668121958124208
8812,4.059542398976073
8813,4.614662383085487
8814,3.666892829313943
8815,4.463105183053048
8816,3.376530534049189
8817,3.4036298303384247
8818,3.640146983230973
8819,3.728184882064182
8820,2.7332486166833747
8821,4.154684062755174
8822,3.494777700714432
8823,4.222812292848153
8824,3.967720403251825
8825,3.480300395562246
8826,3.705867973939206
8827,4.000085760449064
8828,3.9421032122289312
8829,3.2915134171465206
8830,3.4415752619277296
8831,4.603823338941631
8832,3.467194700057678
8833,4.228297133210689
8834,3.5333589724897636
8835,3.8869619688813732
8836,3.5076175185955036
8837,3.9644564382032783
8838,3.905200469158805
8839,3.5147157494284333
8840,4.142777707189519
8841,4.294449088720589
8842,4.584866366914426
8843,4.265603304776647
8844,3.8244126615808995
8845,4.4071994038075415
8846,4.152627658661278
8847,3.072374885322429
8848,3.5237292819428383
8849,2.6561440995889942
8850,2.533737004404325
8851,4.050917873545084
8852,3.5324446515673906
8853,3.996105259783732
8854,3.7467248445638233
8855,2.9775002894522906
8856,3.833687090708409
8857,3.932058020517949
8858,3.5083169067358
8859,3.443359537126664
8860,3.881893927469889
8861,3.246868473741498
8862,3.6105797394608348
8863,4.154199930019844
8864,3.941017231365129
8865,4.185378226955179
8866,4.150482787437415
8867,3.941413936462412
8868,4.212995166722205
8869,3.5160790830599544
8870,4.093009872332029
8871,3.7455112184718193
8872,4.155233789076951
8873,3.4469403341988065
8874,3.1314988016354754
8875,3.7472402458707417
8876,3.4839531448954006
8877,4.463812233975456
8878,4.197395345384255
8879,4.038717742677731
8880,4.143954619344186
8881,4.009309745241162
8882,3.500216159466536
8883,3.2494629992658015
8884,3.676009327639962
8885,3.8787851823295956
8886,3.13494697327158
8887,3.751790309223845
8888,4.654709722691977
8889,3.5929584971687922
8890,4.1533756688110115
8891,4.102433208729119
8892,3.6836947301591825
8893,3.8710066562221463
8894,3.9741365024088737
8895,4.753961084856134
8896,4.177390706652087
8897,4.070688020704118
8898,3.6577454957135096
8899,4.454294295001507
8900,3.6320932945195037
8901,4.220372833305333
8902,3.4633854472955807
8903,3.864312457596428
8904,3.8363026719025153
8905,3.672504959222751
8906,3.2176386566193
8907,4.102279839816982
8908,2.863211799223933
8909,3.989311875232769
8910,4.329929460092447
8911,4.199897272139623
8912,4.576503759960591
8913,4.138770218223339
8914,4.32863831800442
8915,4.439662956668543
8916,3.8751938546027014
8917,3.321234835793861
8918,4.4309293856694865
8919,4.389457986487737
8920,3.4224002218225866
8921,3.49747792928445
8922,4.0427388633274415
8923,3.865805267287582
8924,4.0956495168051745
8925,3.7731839261887306
8926,4.210716445971663
8927,4.193290747322634
8928,3.188936909458929
8929,4.192079473670062
8930,4.5405078398568355
8931,3.4658041487886746
8932,3.9114685525843953
8933,3.245374854006903
8934,4.088751912367676
8935,3.6838698099082907
8936,3.963405743919466
8937,3.3282570948110135
8938,3.886841448260627
8939,3.8684473209505392
8940,3.795861697624593
8941,3.4550477180844044
8942,3.9891754633461107
8943,3.486294491120732
8944,3.724378512440078
8945,3.9838007377392017
8946,4.151037043795667
8947,3.809841337066088
8948,4.042148839714855
8949,3.817788014804258
8950,3.9851323637729035
8951,3.001879002932469
8952,4.251088490460002
8953,3.614288580498025
8954,3.9107007853939595
8955,3.5157812858257533
8956,3.628074549779113
8957,4.141762341219806
8958,4.010912736068267
8959,4.140557916567949
8960,4.133496152814478
8961,3.6167440272001983
8962,4.174314011014091
8963,3.839381104026994
8964,4.436623024861448
8965,4.090764480359449
8966,4.020458589044471
8967,4.220659686643436
8968,3.7932171202866893
8969,4.4041023668792105
8970,3.858822609204418
8971,4.031270374714636
8972,3.1493932227464043
8973,3.241118185660996
8974,4.068226800157116
8975,3.9663636825646975
8976,4.130395231110104
8977,4.189519765825391
8978,4.012634714230834
8979,4.380485024669809
8980,3.474084959110455
8981,4.15088519700418
8982,3.383195056773365
8983,4.154601577373707
8984,4.0625316219112415
8985,3.965081261473184
8986,4.263016875736117
8987,3.55238790587622
8988,4.349230841824995
8989,4.3011726060503985
8990,3.7638079612991446
8991,4.15303861649673
8992,4.213221581680979
8993,3.168307133910458
8994,4.008409616605938
8995,4.160983100431326
8996,3.877630811144384
8997,3.4270214562908023
8998,3.768623194869573
8999,3.96260402055486
9000,3.8867555466165347
9001,3.9567271845859318
9002,4.281911533438712
9003,4.068669700285725
9004,2.935410617423354
9005,4.052364913865007
9006,4.177836913081765
9007,3.5244265968146506
9008,3.560864865293189
9009,3.8309159183662795
9010,4.254457295943056
9011,4.024297203055963
9012,4.131208785917869
9013,3.584590991908301
9014,3.7820109853646624
9015,3.6564100995899573
9016,4.368237619477388
9017,4.105029514999906
9018,3.922689113070286
9019,3.73330038508796
9020,3.9140623102640575
9021,4.1740662712622845
9022,4.583961989882379
9023,2.9085103197991944
9024,3.8114107414217693
9025,3.4336279990553944
9026,4.339464309267465
9027,3.6283363060844844
9028,3.9918563132715845
9029,3.312066138927809
9030,3.8012609045553347
9031,4.114872220370279
9032,4.479885500996327
9033,3.282961622235925
9034,4.271575119427716
9035,4.224400911722353
9036,3.5831366433552527
9037,4.237208019449806
9038,4.081318423684477
9039,2.4798743330034347
9040,3.706659721780113
9041,3.7296949839587845
9042,3.1755275776727294
9043,3.9055065195200904
9044,3.7375727693646357
9045,3.5498686899738843
9046,3.2397396145430783
9047,2.4123922551773
9048,4.315300046529392
9049,4.052205627930095
9050,4.4023324598495
9051,3.7230282026827246
9052,3.8818104347685938
9053,3.9459121620621773
9054,3.0549544162414506
9055,3.7923098130201662
9056,3.6252228620122366
9057,4.228377674438032
9058,3.907447745084671
9059,3.908730288549927
9060,4.022776561832339
9061,3.9043060272208066
9062,3.4809799861985025
9063,3.680609748853795
9064,3.9728524134646186
9065,4.090035210140308
9066,3.4736617520137227
9067,3.8340581380904246
9068,3.8814122023086157
9069,3.472869791234952
9070,4.300774523336618
9071,3.644752103089455
9072,4.022914928834159
9073,4.2580513776414355
9074,3.1425220307602473
9075,3.1211571970989245
9076,3.9310373090424786
9077,4.2491227304661665
9078,3.556287925665764
9079,4.064180569180208
9080,3.8120562432184744
9081,4.137190957433959
9082,3.7015994123090876
9083,3.8862768932764005
9084,4.088753270774688
9085,4.2674472281187965
9086,3.827514809493799
9087,4.580918121587747
9088,3.6713003721813586
9089,4.235848690577266
9090,3.6792246418524512
9091,3.1166388697145533
9092,3.924758965937158
9093,3.6830784129904015
9094,3.765030623462474
9095,4.040388199484009
9096,4.068006128613454
9097,3.5517230622771017
9098,3.7213399381770285
9099,3.4943596258387566
9100,4.239708451578754
9101,4.227085676063798
9102,4.193422628477671
9103,4.021138328163921
9104,3.617463379104924
9105,3.6837744624084414
9106,3.6934258101090314
9107,4.049079506850492
9108,4.3317797235350906
9109,4.219070935566724
9110,3.850392812891919
9111,4.324110907569298
9112,3.7681904251245277
9113,4.0698347550861484
9114,3.96386407499725
9115,3.6910441060912746
9116,3.970912287601393
9117,4.124008470786064
9118,4.231535130263243
9119,4.127334519997842
9120,4.178294065787551
9121,3.8118411768306344
9122,4.027058354992086
9123,3.7249348174879153
9124,3.6727277895656645
9125,3.724682499006491
9126,3.5435109273100642
9127,4.2394056996401766
9128,3.8874133600603282
9129,3.190006320240515
9130,2.7489764624926054
9131,4.207618978678223
9132,3.8068699260180385
9133,3.7771922052792006
9134,4.019842693252269
9135,4.028076525530326
9136,4.192686024772183
9137,3.6822106513462547
9138,3.861418663872925
9139,3.3483817438282126
9140,4.941845679037718
9141,3.8288060423276544
9142,4.364917953544775
9143,3.1638416272110814
9144,3.7825491981026453
9145,3.9914074174718315
9146,4.142914972600608
9147,2.539488051995732
9148,3.5983194554547153
9149,4.224887445654487
9150,4.073596579329951
9151,4.149914001084266
9152,4.170693235981691
9153,4.453950047523941
9154,4.128056411041014
9155,4.194339676017967
9156,4.174619957788025
9157,3.857488226170469
9158,3.5800118662262808
9159,3.960546849964592
9160,2.7847514266821936
9161,3.2588431780049176
9162,3.904626832412187
9163,4.249947289463759
9164,4.0400621025166545
9165,4.1790858078494715
9166,3.982557055924256
9167,3.8032112004967438
9168,4.068231081192847
9169,4.1120594796333805
9170,3.982687257846599
9171,3.2203181944441326
9172,4.269320342017255
9173,4.189184228905794
9174,3.8410947282525996
9175,4.462835129671604
9176,3.7711218489719975
9177,4.234986109512111
9178,3.4496398111737316
9179,3.712607948240224
9180,3.821803390846908
9181,4.160091338855435
9182,2.153532340423626
9183,4.221613492868571
9184,3.2171383917138954
9185,3.0519694166146887
9186,3.925626459684233
9187,3.8536597151636194
9188,3.5804994984107936
9189,4.1161235988378095
9190,2.0218695024044475
9191,4.1934378789921185
9192,4.023083532518181
9193,4.293953203315937
9194,4.1002943418141955
9195,4.054112172267234
9196,3.8898324434914646
9197,4.058399802370477
9198,4.060158148620082
9199,4.522068881864187
9200,3.7626391839538442
9201,3.7386733707296163
9202,3.804160188038756
9203,3.980341885557765
9204,4.051973852629458
9205,4.0713689845815795
9206,4.584434383287362
9207,3.564231438002949
9208,3.986743369852977
9209,3.942311571434715
9210,4.521325720178392
9211,3.0970199228084905
9212,3.9018136947839483
9213,3.8683647970039083
9214,4.108939162806473
9215,4.1948711299413315
9216,4.102560814661435
9217,3.778657368875899
9218,3.984991268256527
9219,4.210113626216471
9220,3.9528827462704625
9221,4.060887870969833
9222,3.2106920658083897
9223,3.8587111551519726
9224,3.1092307615351475
9225,3.752990940661172
9226,4.207002062292336
9227,2.162755419966928
9228,3.383677031195243
9229,3.646240790884505
9230,4.155159832768419
